id,Price,Usage
21383,5701000,Public
14480,13500000,Public
230,6762000,Private
7569,12800000,Private
24998,8103000,Public
30632,7200000,Private
6424,3621000,Public
12220,16000000,Private
11931,15500000,Private
23789,15000000,Private
2762,28000000,Private
8471,11000000,Private
11032,13000000,Public
26045,27200000,Public
24387,53000000,Private
27953,5700000,Public
10152,5500000,Private
124,3888000,Public
26154,4900000,Public
30144,5306000,Public
17960,4400000,Public
19207,4070000,Private
6726,3350000,Private
6128,13500000,Private
26398,6800000,Private
9159,2100000,Public
18585,10700000,Public
7174,10000000,Public
30011,4500000,Public
15869,30400000,Private
27338,2250000,Private
26766,12400000,Public
13162,16900000,Public
15265,8000000,Public
16936,2400000,Public
1336,11000000,Public
24661,5750000,Public
6483,20500000,Public
29845,3414000,Public
1470,5760000,Public
14279,3500000,Private
13498,4200000,Public
28306,4697000,Private
31276,7173000,Private
1642,10300000,Public
24439,3828000,Public
24332,6500000,Private
3494,8145000,Private
4320,6400000,Public
2362,4004999,Public
6289,4500000,Public
10146,6000000,Private
6418,3900000,Public
5720,15500000,Public
22034,8039000,Private
2133,3344000,Private
18744,12700000,Private
28472,12500000,Private
12058,11900000,Public
13995,2300000,Public
6725,3300000,Public
31378,2774000,Private
10630,45100000,Private
2088,5457000,Public
28792,2000000,Private
1873,13899999,Public
11968,2100000,Public
18372,10000000,Private
2485,8487000,Public
15027,10100000,Public
13367,9000000,Private
299,6758000,Private
21246,5367000,Private
31215,4899000,Public
30322,3570000,Public
28675,9600000,Public
12092,5100000,Private
11504,3700000,Public
12407,9496000,Public
29687,2000000,Private
4178,4305000,Private
28400,70000000,Public
3668,8800000,Private
7012,12000000,Public
10241,43500000,Private
5598,2500000,Private
26703,3971000,Public
4484,44300000,Private
15666,7700000,Private
16368,17500000,Public
5501,4000000,Private
9904,30000000,Public
28005,3300000,Private
7573,45000000,Private
28448,3200000,Public
3482,3700000,Public
6835,40000000,Private
32708,4608000,Public
20744,4342000,Private
5554,3600000,Public
23671,6700000,Public
752,7867000,Private
23637,10000000,Public
17024,21800000,Private
26779,2173000,Public
23376,10000000,Private
13483,3300000,Private
31796,4455000,Public
3548,5384000,Private
21752,8874000,Public
4788,23600000,Public
19842,3700000,Private
27186,15800000,Private
27920,3191000,Public
29157,3600000,Private
1147,5088000,Private
23611,9865000,Private
12741,14900000,Public
18358,6200000,Private
8538,14500000,Public
14782,10000000,Private
30560,4300000,Private
1474,4416000,Private
30339,2100000,Private
30649,2435000,Private
13103,15500000,Public
20723,2253000,Private
3995,10400000,Public
22805,5107000,Public
5777,2300000,Private
26932,3900000,Public
20497,6058000,Private
27210,2700000,Private
12037,14500000,Private
21773,4565000,Public
18112,13500000,Public
12551,19000000,Public
15573,2500000,Private
14493,4600000,Public
30753,29000000,Private
25345,8009999,Private
25969,3335000,Private
29424,10500000,Public
8442,13000000,Public
22819,7122000,Private
14112,2064000,Private
8929,3050000,Private
20503,6525000,Private
22304,5000000,Private
18477,8000000,Public
27217,90000000,Private
3711,5950000,Private
22655,10400000,Private
20152,5628000,Private
15902,18000000,Public
9606,2730000,Private
16765,36800000,Public
8794,2736000,Private
4322,4900000,Public
21597,12200000,Public
19293,11399999,Private
31448,2384000,Public
15277,6000000,Private
3284,5600000,Public
13967,8000000,Public
21871,4737000,Public
25015,10400000,Private
3658,2280000,Public
7932,60000000,Private
6538,3220000,Private
18116,27500000,Public
25172,5320000,Private
11269,7311000,Private
27240,11200000,Private
24617,6188000,Public
6271,16000000,Private
5407,4700000,Private
10656,11700000,Private
22476,5900000,Private
5556,3800000,Public
15483,28000000,Public
26325,12900000,Private
4977,2205000,Public
17319,26800000,Public
13225,7300000,Private
2991,12600000,Public
6977,3000000,Private
17668,30000000,Public
12189,11000000,Private
29754,14500000,Public
15122,2950000,Public
29487,2300000,Public
5260,4000000,Private
22494,23200000,Public
1947,5647000,Private
29693,9800000,Private
29036,31700000,Public
6067,3600000,Public
11021,4500000,Public
25546,11000000,Private
11176,56000000,Private
1612,4152000,Private
22247,7950000,Private
13037,2000000,Private
13800,4200000,Public
25869,5520000,Public
12624,8500000,Private
32225,3422000,Public
7888,15000000,Public
1026,4969000,Public
18294,3800000,Public
28483,2600000,Private
21163,8000000,Public
16613,17000000,Private
22135,8874000,Private
4265,51600000,Public
13166,16800000,Public
30611,4350000,Private
10761,15000000,Public
7104,2500000,Public
17878,6500000,Private
24066,25700000,Public
22445,8760000,Private
6390,3651000,Public
25460,3600000,Private
35,6190000,Private
1730,23700000,Private
7138,2720000,Private
27813,6336000,Private
8225,15000000,Private
1471,3681000,Public
7286,3900000,Private
10917,10500000,Public
23209,9324000,Public
32850,2146000,Private
27799,7587000,Public
1422,7700000,Public
29868,2100000,Public
7722,12000000,Private
2055,15000000,Public
8544,15200000,Private
20794,10200000,Public
11921,8800000,Private
13954,3000000,Private
11121,9500000,Private
23124,71600000,Private
21680,6400000,Public
14023,9000000,Public
29129,17800000,Private
17590,8000000,Public
10168,6500000,Public
5731,29800000,Private
26362,8403000,Private
25795,6043000,Public
5461,3000000,Public
20517,5900000,Public
27844,15000000,Public
14236,10900000,Private
29716,3500000,Private
19332,2116000,Public
26782,3096000,Private
1393,4800000,Public
27287,3500000,Private
382,3442000,Public
3169,7500000,Private
6111,3500000,Public
26262,23500000,Public
31659,3900000,Public
19519,29000000,Public
15296,7600000,Private
17495,7600000,Private
27678,4500000,Public
15844,9500000,Public
24497,2745000,Private
11293,2200000,Public
6646,4200000,Public
12539,14000000,Public
20623,3990000,Private
19125,4158000,Public
802,3956000,Private
21028,8868000,Public
8834,2930000,Public
30805,4400000,Private
12507,105500000,Private
9932,3200000,Public
26725,52000000,Private
10351,11000000,Private
27026,6250000,Private
25703,5670000,Public
8197,19500000,Public
29798,4150000,Public
31916,3711999,Private
9568,2896000,Private
32881,2108000,Private
13170,36500000,Private
15956,5040000,Private
3831,34200000,Private
8240,2200000,Private
2595,4934000,Private
3635,2540000,Private
12358,11500000,Private
32318,8001000,Private
19658,5760000,Public
16828,12500000,Public
12414,12200000,Private
2408,22799999,Public
15603,2900000,Private
30898,85300000,Private
12633,6000000,Public
16545,6500000,Private
9585,2980000,Private
21900,6808000,Public
14359,2500000,Public
26714,4590000,Private
9161,2000000,Public
11321,14000000,Public
28608,2337000,Private
28703,6900000,Public
18780,7800000,Public
16833,12000000,Public
20063,14000000,Private
23966,16500000,Private
8952,2300000,Public
24404,8350000,Public
7346,2500000,Private
16303,4750000,Public
28266,2000000,Private
21993,5266000,Public
30244,70000000,Public
4147,7148999,Private
30801,4500000,Public
11076,7000000,Private
25918,9385000,Public
2703,6583000,Public
30625,4400000,Public
28893,2552000,Private
32614,6500000,Public
12086,8500000,Private
19486,17000000,Private
22701,13000000,Private
27594,10400000,Private
2752,3134000,Private
7488,3900000,Public
8279,4500000,Public
3885,4862000,Private
30699,5400000,Public
11020,9800000,Public
1666,4521000,Public
27858,2560000,Public
30230,5500000,Public
4580,12500000,Public
20795,4002000,Private
28432,5000000,Private
7335,240000000,Public
3270,15900000,Private
28745,4142000,Public
27958,2405000,Public
18956,6509999,Private
18513,4500000,Private
29184,38100000,Public
9779,2082000,Private
20177,32000000,Public
17986,4400000,Private
31395,9968000,Public
15461,9550000,Private
15832,15500000,Public
30374,18000000,Public
31202,5500000,Private
26497,7500000,Public
31622,8800000,Public
19637,6300000,Public
20796,4568000,Private
28408,2500000,Public
28127,3700000,Private
8934,2800000,Private
26459,2524000,Public
27073,2547000,Private
28634,5000000,Private
17179,18200000,Private
29306,2206000,Public
10149,6500000,Private
16228,17000000,Public
15017,11200000,Public
26139,5118000,Private
13214,8700000,Public
28236,3484000,Public
30615,2200000,Private
23843,10100000,Private
28811,17000000,Public
22892,8370999,Private
24940,8400000,Private
27295,4095000,Private
29172,3043000,Public
4832,5383000,Public
11097,5500000,Public
16596,6542000,Public
283,5461000,Public
19055,12600000,Private
28548,2800000,Public
2250,4600000,Public
2259,22599999,Private
3451,6344000,Private
23094,29900000,Private
11900,15800000,Public
25109,3859000,Private
18081,5700000,Private
15344,8500000,Private
16700,14600000,Private
25746,5000000,Private
4984,4004000,Private
28728,9300000,Public
24662,4505000,Public
31913,2856000,Public
26525,3399000,Public
32655,4696000,Public
30742,3021000,Public
8979,2282000,Private
3702,6700000,Public
6072,4400000,Private
25895,10300000,Private
611,9200000,Public
19013,9499000,Private
12273,7800000,Private
70,10400000,Private
20336,4500000,Public
5915,3500000,Private
28421,3500000,Public
18317,3800000,Private
19828,4968000,Private
17054,2700000,Public
25577,29300000,Public
21351,31000000,Public
2316,6312000,Public
14929,20500000,Private
18465,2500000,Public
27467,5000000,Private
16533,3050000,Public
30126,3500000,Private
11355,10200000,Public
14284,12300000,Private
32381,3732000,Private
31361,5200000,Private
17521,13200000,Private
12536,8300000,Public
13514,4500000,Private
3329,2573000,Private
19113,10200000,Public
13302,6500000,Private
12051,11000000,Public
4140,2400000,Public
13862,13500000,Public
3794,9548000,Private
22266,7040000,Private
31106,2965000,Public
12535,2000000,Public
31257,10100000,Private
27157,16000000,Private
29556,5200000,Public
16349,6637000,Private
5025,12500000,Private
32549,2400000,Private
13213,22000000,Private
26650,9300000,Public
29457,5300000,Private
8255,6850000,Private
17439,25000000,Private
31729,29000000,Private
22225,4940000,Public
20554,8298999,Private
12761,2600000,Public
10690,3000000,Private
11838,11100000,Public
13126,24000000,Private
13624,2500000,Private
21414,7100000,Public
24523,3045000,Private
27146,6000000,Private
10935,5800000,Private
30890,4900000,Private
22310,8672000,Public
6319,12800000,Private
26825,7000000,Public
16906,2400000,Private
30840,4047999,Public
14217,21400000,Public
19244,8200000,Public
6886,20000000,Public
11399,8400000,Public
1179,2343000,Private
22519,6739000,Public
5799,17300000,Private
14661,5200000,Private
6552,2650000,Private
23077,10400000,Public
11091,2100000,Private
10904,100000000,Private
19919,5200000,Private
14000,19000000,Public
19274,4748000,Private
13148,19000000,Public
12248,9200000,Public
14946,7500000,Private
30974,2100000,Private
19175,11200000,Public
12553,12800000,Private
13931,23000000,Private
1121,8675000,Public
29342,2300000,Private
8879,2875000,Public
959,3828000,Private
10726,16500000,Private
6011,5000000,Private
11625,9300000,Public
7505,340900000,Private
21810,4000000,Public
24210,6000000,Private
11960,6000000,Public
24010,4250000,Public
29142,4571000,Public
8336,27500000,Public
30849,47500000,Private
30589,2200000,Private
23744,25000000,Public
19633,11200000,Private
15925,2999000,Public
26168,5592000,Private
29710,2300000,Private
30685,14000000,Private
25847,2899000,Public
15730,5500000,Public
12291,55000000,Private
32332,6555000,Private
1163,4049000,Public
1175,5203000,Public
25578,23000000,Public
6234,32500000,Public
16546,9500000,Private
14053,14000000,Private
23690,17500000,Public
5880,14000000,Public
29753,3300000,Public
13172,19600000,Private
2277,3400000,Public
15320,3250000,Private
5405,3400000,Public
8342,87500000,Private
14165,21500000,Private
5727,14000000,Public
19592,4600000,Public
23342,10800000,Private
16132,22500000,Public
23359,10300000,Private
17423,2200000,Public
16430,26000000,Private
21827,4100000,Public
147,6834000,Private
28560,2274000,Private
7442,12500000,Public
13792,4100000,Private
9681,4500000,Private
32727,30000000,Private
21244,38900000,Public
5042,6500000,Private
43,4065999,Private
9892,3500000,Public
10393,4800000,Public
14395,6000000,Private
18234,5500000,Private
13818,58000000,Private
10016,5000000,Public
28660,3951000,Public
17979,4400000,Private
20575,3200000,Private
31146,7236000,Public
6935,5300000,Public
12513,145000000,Private
25012,6000000,Private
5525,3600000,Public
5659,3800000,Private
11792,16299999,Public
16250,6800000,Private
13114,6400000,Private
6248,16000000,Public
3316,3245000,Public
3840,7813000,Public
17902,5373000,Public
23791,8200000,Public
8171,4731000,Private
17788,4600000,Public
20905,5896000,Private
30848,4360000,Public
3939,3097000,Public
30732,3492000,Public
30268,15000000,Public
28303,4100000,Private
13344,4000000,Private
26488,3300000,Public
7100,4500000,Public
12063,18500000,Public
24781,6528000,Public
3595,2082999,Public
2694,6659999,Private
24181,49800000,Private
3210,4003000,Public
16803,3800000,Public
27181,23500000,Private
23571,6053000,Public
18669,3600000,Private
14045,6500000,Public
13235,26500000,Private
26065,7208000,Public
16321,12000000,Private
26416,9500000,Private
28020,6800000,Private
22731,11100000,Public
29029,9968000,Private
28460,6700000,Private
32283,11399999,Private
28112,2100000,Public
24782,2848000,Public
2445,6730000,Public
25499,9700000,Public
32007,5112000,Public
18497,4500000,Private
4972,4979000,Public
29841,2795000,Private
18367,8500000,Public
3102,22799999,Public
5284,17000000,Public
30923,5287000,Private
31108,3000000,Public
14297,28500000,Private
25723,11900000,Private
10009,2600000,Private
26221,24600000,Private
8978,2221000,Public
25669,14500000,Public
24218,8400000,Public
25984,4500000,Private
4101,11000000,Public
28291,4095000,Public
32264,9200000,Public
16982,17000000,Public
18566,7359000,Private
14405,11200000,Public
27461,3300000,Public
22661,9117000,Private
5671,25000000,Public
24133,9408000,Private
10710,22100000,Public
3426,96900000,Private
4501,7900000,Private
18955,7576000,Public
31604,4500000,Public
16657,4000000,Private
11947,4800000,Private
21983,6388000,Public
616,22000000,Public
23427,12900000,Public
12216,8000000,Public
14934,3872000,Public
5098,2400000,Public
17547,9500000,Public
22474,6586000,Public
24692,8400000,Public
7886,15200000,Public
21023,2436000,Private
19820,4500000,Private
15000,5999000,Public
26443,6251000,Private
24085,7840000,Public
6258,21900000,Private
26673,46800000,Private
11818,23500000,Private
26510,8000000,Public
27130,13400000,Private
15773,4200000,Private
15944,54100000,Public
4634,2900000,Private
32190,2617000,Private
8891,2597000,Public
26314,12600000,Private
29202,10100000,Public
12909,39000000,Private
10861,13500000,Private
14073,4000000,Private
8913,2325000,Private
27430,2900000,Private
24383,4800000,Private
12932,27000000,Private
14592,8500000,Private
1323,9000000,Private
12034,11600000,Public
20628,8836000,Public
8047,6500000,Public
26321,13300000,Private
27996,5100000,Public
10370,18500000,Private
12971,10000000,Public
21667,4440000,Private
12124,7700000,Private
19306,27000000,Private
12036,9000000,Private
6010,3500000,Public
9000,2229000,Public
31490,2705000,Private
13287,17000000,Public
22902,38000000,Private
503,5025000,Private
6802,2000000,Public
6699,14000000,Private
28846,38000000,Public
8318,15200000,Private
15953,24600000,Private
10089,16600000,Private
18223,2500000,Private
6211,11500000,Private
30804,6500000,Public
29736,2500000,Private
21429,14800000,Private
14951,7500000,Private
12344,8184999,Private
11487,4500000,Public
15481,24000000,Public
29735,2500000,Public
21397,4738000,Private
27694,13000000,Public
32384,5268000,Public
11491,4000000,Private
30640,5000000,Public
17620,8600000,Private
25776,3100000,Private
24672,8400000,Public
23063,6313000,Private
20718,4219000,Private
11044,11100000,Public
18353,10000000,Public
15985,5583000,Public
2333,7601000,Private
32534,2958000,Public
28565,6300000,Public
19316,4104000,Private
7650,30000000,Public
17904,7400000,Private
25958,14800000,Private
32725,3077000,Public
7217,4300000,Public
18914,5275000,Public
23271,7504000,Private
29631,5000000,Public
1603,3971000,Public
31713,2454000,Public
31346,2934000,Private
28962,6100000,Private
26508,9200000,Public
32412,3582000,Public
5708,15500000,Private
27745,3132000,Public
28000,5800000,Public
11928,28600000,Public
32172,4923000,Public
4525,3779999,Private
25489,7500000,Private
31119,6500000,Public
32721,3440000,Private
16235,18500000,Private
1033,4667000,Public
8141,18800000,Public
19434,4500000,Private
7780,325000000,Private
8665,9200000,Public
19215,8150000,Private
29598,14500000,Private
23170,7420000,Private
20589,5599000,Public
23288,5478000,Private
13736,8300000,Public
16111,22000000,Private
3844,4654000,Public
3653,3200000,Public
11505,2300000,Public
31158,8400000,Public
14576,16900000,Private
14324,9500000,Public
20763,3579000,Public
22685,5229000,Public
22330,10800000,Private
9381,4551000,Private
12462,7959999,Private
15026,7500000,Public
25825,30900000,Private
19189,10200000,Private
19858,2200000,Private
14487,6500000,Public
17899,8168000,Private
1056,5587000,Public
22421,3200000,Private
15952,16600000,Private
5572,16200000,Public
12206,9800000,Public
15342,2300000,Public
1183,4322000,Public
907,6088000,Public
12795,15500000,Public
15046,10000000,Public
23229,11500000,Public
22289,9267000,Public
14750,13000000,Private
11379,6500000,Private
23787,8790000,Public
1347,13000000,Private
21574,17200000,Private
10087,15000000,Private
12570,2816000,Private
3101,17800000,Private
17196,4250000,Public
20780,2867000,Private
11052,4600000,Public
263,5648000,Public
30536,9000000,Private
24769,2848000,Private
12708,11000000,Public
12135,13500000,Private
18126,52000000,Private
6145,25000000,Private
25768,7925000,Private
6214,12000000,Private
8552,5800000,Public
25803,5100000,Public
10711,22100000,Public
28583,30000000,Public
17224,3150000,Public
27348,3300000,Private
29917,6451000,Private
29562,5199000,Public
4351,5200000,Private
5379,4200000,Private
7793,14600000,Public
150,3990000,Public
3229,4200000,Public
16432,3900000,Private
31967,7900000,Private
19100,8400000,Public
6689,19500000,Public
9619,2360000,Private
20548,3954999,Private
24843,23000000,Private
27705,11800000,Private
5658,2700000,Private
5786,12500000,Private
17820,8903000,Public
8489,17600000,Private
5844,2599000,Public
30013,6552000,Public
14711,8500000,Private
7364,105700000,Private
3099,24600000,Private
24609,7840000,Public
4336,6700000,Private
14981,8000000,Public
15628,36000000,Private
14826,10000000,Public
9771,2893000,Private
26233,16800000,Private
11436,19000000,Public
20158,17000000,Public
14689,8300000,Private
7024,8000000,Private
4253,7108000,Public
26906,3550000,Private
12709,3853000,Public
1790,4597000,Private
12493,12000000,Public
27238,7511000,Private
13133,12000000,Private
21509,7456000,Public
17977,4400000,Public
22378,49100000,Private
5468,3100000,Private
28225,4700000,Private
22776,24000000,Public
31754,6300000,Public
8865,2999000,Public
13692,6200000,Private
17020,12600000,Public
24508,44900000,Public
32644,3314000,Public
26418,10500000,Public
29657,2210000,Private
32312,5027000,Public
6290,3800000,Private
28452,3400000,Public
14636,8500000,Public
11994,10500000,Public
11841,6800000,Private
29331,3600000,Private
27256,4000000,Private
28906,2290000,Private
32637,8164000,Private
19473,4340000,Public
28765,4000000,Public
30430,32000000,Private
2815,6800000,Public
11288,4500000,Public
24730,3100000,Public
7375,5100000,Private
12110,3500000,Public
315,3397000,Public
23886,9894000,Private
15503,5555000,Private
1915,9400000,Private
17108,4600000,Private
18683,7500000,Private
11660,21500000,Private
29752,2480000,Private
30622,3000000,Private
29323,4500000,Private
27101,8320999,Private
29676,5350000,Private
10476,6000000,Private
6362,21000000,Private
11798,15500000,Private
23134,9324000,Private
8403,28000000,Public
28756,3000000,Private
9534,2400000,Public
32350,3960000,Public
20236,4000000,Public
8454,27000000,Private
6926,14700000,Private
19699,6800000,Public
23712,29000000,Private
11191,92500000,Private
2117,3399000,Private
20509,6277000,Private
2813,4635000,Public
28002,5800000,Private
9707,12500000,Private
30583,5300000,Public
9564,2240000,Public
25569,3564000,Public
290,5889000,Private
24773,3261999,Private
12733,6500000,Public
16324,13799999,Private
5196,13799999,Public
6547,7500000,Private
16586,30000000,Public
30086,3000000,Public
20680,8289000,Private
26055,6564000,Public
22217,5100000,Private
2214,2759000,Public
11149,110000000,Public
24526,3100000,Private
11592,2700000,Private
23512,6114000,Private
9574,2205000,Private
875,5244000,Public
7981,8500000,Private
3993,6977000,Public
12136,12000000,Private
11449,16500000,Private
22648,4076000,Private
32024,5594000,Public
24506,5480000,Public
27571,4694000,Private
820,4733000,Private
11198,19000000,Public
14558,26000000,Private
16319,26100000,Public
12904,16000000,Public
10159,14000000,Public
9800,11000000,Private
20860,8458000,Private
11603,4500000,Public
12887,9800000,Private
27822,5500000,Public
16486,51500000,Public
17247,5500000,Private
10205,13000000,Private
6440,3611000,Public
2588,9545000,Public
